qid,r1,r2,Controversial question
191972,3.6,3.6,False
191999,3.4,3.2,False
192114,3.0,4.2,False
192122,2.0,4.0,False
192137,2.4,3.2,False
192140,2.6,3.2,False
192155,2.0,4.2,False
192184,2.4,3.8,False
192210,1.6,1.4,False
192283,1.5,1.5,False
192311,4.2,5.0,True
192326,2.33333333333333,2.66666666666667,False
192329,1.6,2.0,False
192334,1.2,1.4,False
192343,2.6,4.0,False
192368,2.8,4.0,False
192375,2.4,3.8,False
192392,1.2,3.4,False
192406,1.0,1.0,False
192449,2.6,4.0,False
192454,3.2,3.2,False
192457,1.4,1.8,False
192484,3.2,4.0,False
192495,1.4,2.0,False
192508,1.4,2.6,False
192582,3.2,3.8,False
192613,4.0,4.8,True
192614,1.6,1.4,False
192629,3.4,4.2,False
192652,2.8,3.4,False
192658,4.6,4.6,True
192719,1.0,3.2,False
192755,3.0,3.6,False
192790,2.4,4.4,False
192818,1.0,2.5,False
192824,3.2,4.4,False
192850,3.6,4.4,False
192880,2.8,3.8,False
192898,1.6,3.0,False
192915,3.5,3.5,False
192919,2.8,3.8,False
192946,3.6,3.6,False
192961,1.0,1.0,False
192963,2.4,3.8,False
192974,3.2,3.8,False
193016,3.0,3.6,False
193018,3.4,4.4,False
193040,1.0,1.8,False
193045,2.6,4.2,False
193051,1.6,1.6,False
193071,4.4,4.6,True
193093,3.0,3.25,False
193112,2.0,3.2,False
193119,1.4,3.0,False
193151,3.2,3.4,False
193154,1.0,3.0,False
193199,1.8,1.8,False
193200,1.6,2.6,False
193201,1.0,3.25,False
193243,1.0,2.0,False
193265,1.0,2.6,False
193308,1.33333333333333,2.33333333333333,False
193389,1.4,1.4,False
193393,2.6,3.8,False
193416,2.8,3.5,False
193418,3.6,3.6,False
193426,4.2,4.6,True
193431,4.6,4.8,True
193446,2.8,3.6,False
193517,1.4,3.0,False
193581,1.4,2.4,False
193609,1.0,2.8,False
193622,1.4,2.6,False
193627,1.0,2.4,False
193629,1.6,1.6,False
193640,2.8,3.2,False
193729,1.0,2.4,False
193732,2.6,2.0,False
193745,1.25,2.0,False
193768,3.2,4.0,False
193769,2.4,4.2,False
193770,2.0,3.4,False
193782,2.2,3.2,False
193838,1.6,2.8,False
193869,4.4,4.6,True
193870,1.25,2.0,False
193873,1.8,1.8,False
193883,2.6,3.8,False
193928,1.0,1.75,False
193964,3.8,4.8,False
193985,1.2,2.8,False
194015,4.2,5.0,True
194039,1.2,1.8,False
194064,1.4,1.2,False
194069,2.0,3.6666666666666705,False
194076,3.0,3.4,False
194079,1.2,1.2,False
194087,2.33333333333333,3.33333333333333,False
194098,1.6,1.8,False
194108,4.0,4.6,True
194115,1.0,1.5,False
194145,2.2,3.4,False
194159,2.0,2.5,False
194161,2.2,4.0,False
194178,4.2,4.6,True
194183,2.2,2.8,False
194209,2.6,3.2,False
194211,3.8,4.8,False
194231,2.2,3.0,False
194232,1.2,1.2,False
194238,2.6,3.8,False
194281,1.0,1.25,False
194311,3.6,4.4,False
194344,3.4,4.4,False
194376,1.0,1.8,False
194385,1.8,2.8,False
194410,2.2,3.4,False
194431,1.4,2.2,False
194441,1.4,3.2,False
194459,3.2,4.0,False
194464,1.4,3.2,False
194482,1.66666666666667,1.66666666666667,False
194497,1.4,3.0,False
194515,1.5,2.5,False
194560,2.4,2.4,False
194650,3.2,3.8,False
194662,1.5,1.25,False
194665,1.4,2.2,False
194667,1.6,1.4,False
194714,1.6,2.8,False
194723,3.6,4.2,False
194734,2.2,3.2,False
194751,4.2,4.6,True
194762,1.4,2.6,False
194770,2.0,2.0,False
194771,2.0,2.6,False
194790,1.25,1.25,False
194798,1.25,3.0,False
194816,2.4,3.8,False
194827,1.2,2.4,False
194854,4.4,4.4,True
194866,1.6,2.8,False
194905,1.8,3.0,False
194936,2.8,3.4,False
194997,2.8,4.4,False
195012,3.8,4.4,False
195023,2.0,2.25,False
195078,1.8,3.6,False
195088,3.2,3.8,False
195090,1.4,2.4,False
195120,2.2,3.0,False
195122,1.0,1.75,False
195159,1.2,1.6,False
195173,1.2,2.2,False
195188,1.0,1.5,False
195194,2.8,3.4,False
195227,3.8,4.0,False
195232,1.2,2.8,False
195236,1.0,1.0,False
195240,1.0,1.0,False
195242,1.0,3.4,False
195317,4.4,5.0,True
195339,1.6,2.6,False
195374,2.6,3.2,False
195399,1.8,3.0,False
195424,2.4,3.0,False
195453,1.2,2.4,False
195476,2.0,3.2,False
195480,2.2,3.2,False
195509,1.0,1.0,False
195518,1.2,1.8,False
195594,3.6,3.8,False
195616,1.6,2.0,False
195626,1.0,2.2,False
195637,1.2,1.4,False
195641,2.2,2.0,False
195644,1.2,3.0,False
195663,1.0,2.4,False
195722,3.0,3.8,False
195724,1.0,2.6,False
195742,4.6,4.6,True
195760,1.4,2.2,False
195781,1.25,3.0,False
195783,1.2,2.0,False
195785,1.6,3.2,False
195795,1.8,3.8,False
195824,3.8,3.8,False
195835,1.8,2.8,False
195848,2.0,3.2,False
195866,1.0,1.6,False
195878,1.0,2.0,False
195883,3.6,4.6,False
195894,2.2,3.4,False
195899,1.8,2.6,False
195905,2.2,2.2,False
195909,2.2,3.0,False
195910,1.0,2.0,False
195914,1.6,2.8,False
195928,2.1,2.9,False
195929,2.4,2.8,False
195932,2.0,4.0,False
196021,4.4,4.8,True
196041,2.2,3.4,False
196091,1.6,2.0,False
196096,2.8,3.4,False
196101,1.66666666666667,2.66666666666667,False
196122,1.0,2.6,False
196130,4.8,5.0,True
196156,1.0,1.5,False
196161,3.0,3.0,False
196182,1.0,3.2,False
196221,1.0,1.0,False
196225,1.25,2.0,False
196234,1.6,2.6,False
196248,2.6,4.2,False
196256,2.2,3.4,False
196286,2.6,3.6,False
196298,4.0,4.8,True
196300,2.0,3.6,False
196308,3.2,4.0,False
196320,1.8,2.4,False
196369,2.4,4.2,False
196387,2.0,2.33333333333333,False
196402,1.6,2.6,False
196431,1.6,2.6,False
196499,2.2,3.0,False
196501,3.8,4.4,False
196533,3.8,4.2,False
196541,3.6,4.2,False
196561,1.25,2.0,False
196606,1.0,1.8,False
196615,2.0,3.4,False
196620,1.5,1.75,False
196622,1.6,2.4,False
196658,1.4,4.2,False
196709,2.0,3.6,False
196715,2.0,3.5,False
196722,1.4,2.0,False
196744,1.6,3.2,False
196750,1.2,2.8,False
196754,1.25,1.5,False
196860,1.5,2.75,False
196880,2.4,2.6,False
196884,2.33333333333333,2.33333333333333,False
196886,2.0,3.4,False
196955,1.2,3.4,False
196967,1.2,3.8,False
196975,1.0,4.0,False
197042,1.2,2.0,False
197045,1.4,3.2,False
197049,2.4,3.8,False
197069,1.0,1.75,False
197083,2.4,3.6,False
197094,2.0,3.2,False
197096,1.6,3.0,False
197123,2.0,3.4,False
197165,1.0,1.2,False
197170,4.4,4.4,True
197173,2.75,2.75,False
197174,1.4,2.0,False
197183,4.2,4.6,True
197193,3.4,4.0,False
197203,3.0,3.0,False
197226,2.4,3.8,False
197228,3.8,4.4,False
197239,3.0,3.6,False
197254,1.8,3.0,False
197260,3.2,4.0,False
197286,2.0,2.2,False
197290,3.4,4.2,False
197292,3.0,3.8,False
197344,1.4,2.4,False
197358,2.0,2.75,False
197370,3.4,4.4,False
197374,1.0,2.5,False
197388,1.6,1.8,False
197442,1.2,2.0,False
197463,2.4,2.8,False
197501,2.0,2.4,False
197507,3.6,4.0,False
197522,3.4,3.8,False
197554,1.0,1.5,False
197560,3.8,4.4,False
197610,2.4,3.8,False
197614,1.0,1.0,False
197617,2.4,2.8,False
197629,3.6,4.6,False
197648,1.2,1.2,False
197689,1.33333333333333,2.33333333333333,False
197700,2.6,3.8,False
197701,3.6,4.2,False
197703,1.0,1.0,False
197744,1.75,2.25,False
197754,1.0,1.75,False
197755,1.0,2.0,False
197792,3.6,4.4,False
197808,2.2,3.6,False
197817,1.2,1.6,False
197832,1.75,2.0,False
197857,2.4,4.4,False
197859,3.6,4.8,False
197869,1.6,2.2,False
197906,4.8,5.0,True
197925,1.2,1.8,False
197944,1.8,2.0,False
197972,1.6,3.0,False
197978,2.6,3.0,False
197979,3.0,3.8,False
198020,2.0,3.6,False
198039,2.8,3.0,False
198049,1.8,2.4,False
198083,2.6,3.6,False
198092,1.25,2.5,False
198100,2.8,3.4,False
198109,4.0,4.2,True
198156,1.6,1.6,False
198187,2.8,3.6,False
198220,4.4,4.6,True
198226,2.6,3.4,False
198229,3.8,4.4,False
198230,4.0,4.0,True
198247,1.8,2.4,False
198263,1.2,2.6,False
198313,2.0,3.0,False
198367,3.8,4.8,False
198386,1.8,3.0,False
198388,3.5,4.7,False
198403,1.8,3.8,False
198406,4.6,4.4,True
198413,3.4,3.4,False
198419,2.0,3.4,False
198426,4.2,4.6,True
198428,1.0,2.2,False
198439,1.2,2.4,False
198493,1.4,2.4,False
198495,4.6,4.8,True
198563,2.4,3.6,False
198575,1.4,2.8,False
198580,2.0,3.6,False
198621,1.6,1.6,False
198632,3.8,4.0,False
198639,3.2,4.4,False
198660,1.0,1.2,False
198665,2.2,2.4,False
198673,3.0,3.75,False
198677,4.4,4.4,True
198684,1.4,3.6,False
198685,1.25,3.25,False
198709,2.6,2.4,False
198711,4.0,4.6,True
198742,1.0,2.0,False
198747,1.0,2.0,False
198755,2.2,2.6,False
198789,1.6,2.0,False
198827,2.7,2.7,False
198860,4.6,5.0,True
198882,1.4,1.6,False
198891,4.0,4.4,True
198892,2.4,3.4,False
198915,3.0,3.6,False
198935,1.8,1.8,False
198942,1.2,1.8,False
198965,1.6,2.2,False
198972,1.0,1.6,False
198984,2.8,4.4,False
198992,3.0,3.4,False
199042,1.2,1.4,False
199111,2.8,3.4,False
199115,1.0,1.66666666666667,False
199123,1.2,2.0,False
199137,1.2,2.4,False
199151,1.8,2.0,False
199177,4.6,4.6,True
199218,2.6,3.0,False
199240,1.0,1.0,False
199241,4.0,4.6,True
199258,1.4,2.2,False
199293,1.0,2.6,False
199303,3.6,4.0,False
199317,2.0,3.4,False
199370,2.0,3.4,False
199380,1.4,2.0,False
199418,1.8,4.4,False
199439,4.25,4.75,True
199449,2.0,3.2,False
199462,2.0,3.0,False
199464,3.8,4.6,False
199483,3.8,4.2,False
199488,3.2,4.4,False
199506,2.0,2.5,False
199521,1.2,2.2,False
199530,1.4,1.4,False
199552,1.6,2.2,False
199579,2.0,3.0,False
199634,1.0,2.2,False
199639,1.6,2.0,False
199650,1.4,2.8,False
199763,2.4,3.4,False
199775,1.4,2.4,False
199781,3.2,4.0,False
199782,2.0,3.5,False
199785,1.8,3.4,False
199869,2.0,1.8,False
199881,2.2,3.4,False
199934,4.2,4.4,True
199946,2.2,4.2,False
199981,1.0,1.8,False
200005,1.4,2.6,False
200014,1.0,1.66666666666667,False
200023,1.8,3.0,False
200047,3.6,4.2,False
200124,1.75,3.5,False
200132,3.0,3.8,False
200156,1.2,1.8,False
200203,3.0,4.0,False
200213,2.5,3.75,False
200223,1.0,2.0,False
200296,2.4,4.2,False
200298,3.2,3.2,False
200322,2.4,3.2,False
200377,1.2,2.2,False
200394,1.2,3.2,False
200398,1.2,2.4,False
200407,1.2,1.8,False
200415,1.0,2.6,False
200429,1.8,3.4,False
200455,1.4,3.0,False
200482,2.2,3.8,False
200486,2.2,3.2,False
200493,2.0,2.6,False
200495,2.0,3.4,False
200530,1.6,3.6,False
200531,1.0,3.0,False
200556,1.6,2.6,False
200593,1.8,3.2,False
200619,1.0,2.2,False
200671,4.8,4.8,True
200723,1.8,2.6,False
200729,3.2,4.4,False
200861,3.8,3.8,False
200877,1.4,1.8,False
200880,3.8,4.2,False
200884,1.2,2.2,False
200896,3.4,3.4,False
200907,1.5,1.5,False
200929,3.2,3.4,False
200950,1.4,3.2,False
200966,1.4,1.8,False
200982,1.0,2.5,False
201014,4.0,4.6,True
201036,1.2,2.6,False
201092,4.0,4.4,True
201097,1.2,2.2,False
201144,4.0,4.2,True
201153,1.0,2.4,False
201163,2.4,3.6,False
201164,1.4,2.6,False
201194,2.6,3.8,False
201198,2.0,3.0,False
201201,2.2,2.6,False
201216,2.4,3.8,False
201223,1.8,3.0,False
201248,1.0,1.8,False
201250,3.6,3.6,False
201296,1.4,3.0,False
201314,1.0,1.6,False
201350,1.0,1.5,False
201405,3.2,4.0,False
201416,2.8,3.4,False
201422,3.6,4.4,False
201424,3.6,3.4,False
201428,1.4,3.4,False
201435,2.8,4.2,False
201457,1.4,3.0,False
201488,2.0,3.6,False
201489,1.4,2.4,False
201495,2.0,2.8,False
201497,2.0,3.2,False
201499,1.4,2.4,False
201531,3.4,4.0,False
201584,1.6,1.4,False
201604,1.0,1.0,False
201629,1.0,1.0,False
201640,1.6,1.8,False
201654,1.8,3.2,False
201659,3.0,4.2,False
201674,3.6,4.4,False
201684,1.8,2.0,False
201705,1.5,3.0,False
201749,1.4,3.0,False
201772,3.4,4.0,False
201781,1.8,3.2,False
201782,1.0,2.0,False
201797,1.6,2.2,False
201871,1.0,3.75,False
201879,1.6,3.6,False
201897,3.6,4.4,False
201905,1.0,2.6,False
201947,1.4,4.2,False
201977,1.6,2.0,False
201989,2.0,3.4,False
201998,1.33333333333333,2.0,False
202006,2.8,3.8,False
202035,1.6,2.4,False
202073,1.0,1.8,False
202076,1.2,3.2,False
202077,1.0,2.4,False
202095,3.8,4.6,False
202178,1.6,2.0,False
202184,1.75,1.5,False
202208,1.6,2.0,False
202215,2.4,3.4,False
202228,1.4,4.2,False
202240,2.6,3.4,False
202271,2.2,3.6,False
202300,4.0,4.6,True
202310,1.2,1.4,False
202322,2.0,3.8,False
202344,1.0,2.8,False
202348,1.25,2.75,False
202367,1.8,1.4,False
202440,3.2,4.6,False
202453,1.2,2.0,False
202470,2.6,3.2,False
202483,1.2,3.0,False
202517,4.2,4.4,True
202536,1.4,3.2,False
202547,1.2,1.2,False
202553,2.8,3.4,False
202569,1.6,3.0,False
202574,2.6,3.8,False
202575,1.4,1.2,False
202596,1.2,1.6,False
202598,3.2,4.0,False
202615,1.6,1.0,False
202622,1.2,2.8,False
202670,1.2,2.6,False
202681,1.2,1.2,False
202687,1.2,1.4,False
202697,1.4,2.0,False
202700,1.4,2.8,False
202702,1.6,2.0,False
202723,1.0,2.4,False
202726,1.4,2.6,False
202741,2.0,3.0,False
202792,2.75,4.5,False
202794,2.8,3.8,False
202797,1.0,2.0,False
202808,2.4,4.0,False
202815,1.25,1.5,False
202819,1.25,4.0,False
202841,1.4,2.2,False
202852,1.0,2.6,False
202857,3.2,4.0,False
202892,1.0,2.0,False
202920,1.8,2.4,False
202933,3.8,3.8,False
202942,4.4,4.8,True
202951,3.2,4.4,False
202964,1.0,2.4,False
203026,2.4,3.6,False
203028,4.0,4.4,True
203040,1.8,3.0,False
203044,1.0,1.33333333333333,False
203082,1.8,3.6,False
203103,1.75,1.5,False
203105,1.5,2.5,False
203113,2.0,3.6,False
203149,2.75,2.75,False
203213,3.8,4.0,False
203240,1.0,2.6,False
203248,2.25,3.25,False
203267,4.4,4.4,True
203269,2.2,3.0,False
203270,3.0,4.0,False
203320,1.4,2.4,False
203371,3.0,3.8,False
203417,1.0,1.0,False
203527,1.4,3.0,False
203602,1.2,1.4,False
203619,3.8,4.6,False
203714,1.4,2.8,False
203732,3.0,4.0,False
203733,3.6,3.8,False
203760,1.6,1.4,False
203782,2.4,3.4,False
203799,4.6,4.8,True
203804,2.8,3.2,False
203806,3.8,4.4,False
203811,4.2,4.8,True
203820,1.6,3.4,False
203864,2.2,2.8,False
203872,2.4,2.4,False
203894,3.8,4.4,False
203899,1.2,2.4,False
203903,1.6,1.8,False
203920,1.2,1.4,False
203992,1.8,3.8,False
204020,1.6,3.4,False
204026,3.6,4.0,False
204032,1.4,2.0,False
204036,1.2,2.0,False
204089,1.0,1.8,False
204095,1.66666666666667,1.66666666666667,False
204096,1.25,2.0,False
204103,3.6,4.2,False
204106,4.2,5.0,True
204118,2.2,3.0,False
204147,3.5,3.5,False
204153,4.4,4.6,True
204154,3.8,4.6,False
204156,4.4,4.8,True
204170,1.4,2.6,False
204171,2.8,3.6,False
204202,3.0,4.8,False
204232,1.0,1.0,False
204249,3.6,4.8,False
204268,1.8,4.0,False
204271,1.25,1.25,False
204298,1.0,2.8,False
204391,3.0,3.6,False
204418,2.2,4.0,False
204438,1.75,2.75,False
204459,2.6,3.4,False
204462,1.0,1.0,False
204502,1.2,2.0,False
204506,1.0,1.2,False
204516,2.4,3.4,False
204526,1.8,2.4,False
204529,2.8,2.8,False
204568,1.0,2.0,False
204592,1.0,2.0,False
204611,4.4,4.6,True
204625,2.0,3.8,False
204659,2.0,3.6,False
204660,2.4,2.8,False
204668,1.2,1.6,False
204678,2.5,4.5,False
204727,1.6,2.0,False
204732,2.33333333333333,2.33333333333333,False
204736,1.0,1.25,False
204771,1.8,2.4,False
204781,4.6,5.0,True
204783,2.0,2.8,False
204794,1.2,1.4,False
204810,2.0,2.0,False
204828,2.0,2.6,False
204886,1.5,1.5,False
204895,1.0,2.2,False
204897,1.2,2.4,False
204911,5.0,5.0,True
204933,3.0,3.6,False
204947,1.2,2.6,False
204959,1.0,1.33333333333333,False
205002,3.4,3.6,False
205003,4.8,4.8,True
205021,3.0,4.2,False
205024,3.2,4.2,False
205123,2.4,3.0,False
205192,2.0,3.6,False
205207,3.8,4.6,False
205210,1.4,2.0,False
205215,1.2,2.6,False
205221,1.0,2.0,False
205230,4.0,4.4,True
205244,1.2,3.2,False
205264,4.4,5.0,True
205268,2.8,4.2,False
205289,4.2,4.6,True
205303,2.8,3.4,False
205324,3.8,4.2,False
205382,1.6,2.6,False
205422,1.2,3.8,False
205475,1.8,2.6,False
205495,3.2,4.0,False
205523,3.6,3.8,False
205545,1.2,2.0,False
205549,1.8,2.0,False
205557,3.2,4.0,False
205562,1.0,2.25,False
205568,2.2,2.6,False
205591,1.0,1.6,False
205597,1.33333333333333,1.33333333333333,False
205619,1.6,3.6,False
205642,4.4,4.6,True
205705,1.2,2.6,False
205818,1.0,2.2,False
205838,1.4,3.0,False
205854,2.4,2.6,False
205872,1.6,3.0,False
205874,3.4,4.6,False
205892,4.2,4.2,True
205908,1.6,2.8,False
205949,1.4,2.8,False
205992,2.6,3.6,False
206009,1.4,2.0,False
206018,1.4,2.0,False
206034,1.2,2.4,False
206035,1.2,2.2,False
206040,1.2,2.4,False
206044,3.8,4.0,False
206159,1.4,1.6,False
206168,1.0,2.0,False
206173,1.5,1.5,False
206222,2.2,3.0,False
206223,2.0,2.8,False
206230,1.4,3.2,False
206235,4.0,4.4,True
206240,2.8,3.8,False
206268,2.2,2.6,False
206335,1.25,2.0,False
206338,1.8,3.6,False
206378,5.0,5.0,True
206385,1.0,2.0,False
206417,2.6,3.8,False
206419,1.2,1.2,False
206429,1.6,2.8,False
206437,1.2,2.4,False
206460,1.6,2.4,False
206464,3.8,4.2,False
206501,1.8,3.0,False
206504,1.8,3.0,False
206511,2.2,3.0,False
206519,1.6,2.0,False
206525,1.0,1.25,False
206536,3.2,3.6,False
206537,2.6,4.0,False
206538,2.6,3.4,False
206576,3.2,4.4,False
206578,2.6,3.8,False
206595,2.0,2.0,False
206626,1.2,3.0,False
206679,1.6,2.0,False
206710,1.6,2.8,False
206727,1.0,1.2,False
206729,1.2,2.6,False
206757,4.0,4.6,True
206759,1.2,3.0,False
206765,1.75,3.75,False
206774,1.6,4.2,False
206781,2.5,4.0,False
206799,3.6,4.6,False
206800,1.25,2.5,False
206815,1.8,2.4,False
206816,2.0,3.0,False
206825,1.0,1.4,False
206957,1.0,1.0,False
206998,1.6,1.6,False
207001,1.0,2.0,False
207003,1.25,1.625,False
207011,1.2,2.2,False
207019,1.6,3.2,False
207022,2.0,2.8,False
207040,2.0,3.2,False
207043,1.2,2.8,False
207124,1.4,2.0,False
207139,1.66666666666667,2.33333333333333,False
207140,3.6,4.2,False
207145,3.0,3.2,False
207180,2.0,2.6,False
207190,1.2,1.4,False
207209,1.0,1.25,False
207222,4.6,4.6,True
207242,3.75,3.75,False
207252,3.0,4.25,False
207272,4.0,3.2,False
207299,1.0,3.33333333333333,False
207303,3.6,4.0,False
207309,3.2,4.6,False
207332,1.0,1.2,False
207339,1.6,2.8,False
207358,1.0,1.6,False
207360,2.6,3.8,False
207375,1.2,2.4,False
207392,1.0,1.0,False
207404,1.8,2.2,False
207444,2.6,3.0,False
207483,2.6,3.6,False
207485,3.0,3.8,False
207489,2.0,3.8,False
207493,3.2,3.8,False
207511,1.2,1.6,False
207535,2.0,3.4,False
207549,3.0,3.6,False
207565,1.0,2.2,False
207575,2.6,4.4,False
207579,3.0,3.6,False
207583,1.6,2.4,False
207587,2.4,3.2,False
207592,1.2,1.4,False
207604,1.0,1.25,False
207630,1.8,2.8,False
207645,4.0,4.8,True
207646,2.4,2.8,False
207647,1.6,2.6,False
207665,2.0,3.6,False
207704,1.4,3.0,False
207708,3.0,3.5,False
207721,1.0,1.75,False
207729,3.6,4.4,False
207776,4.0,4.8,True
207786,1.0,3.0,False
207799,2.6,3.6,False
207808,1.0,1.6,False
207825,3.8,4.0,False
207856,1.8,2.2,False
207885,2.6,4.0,False
207927,1.6,1.4,False
207928,1.6,2.4,False
207939,2.2,3.6,False
207989,1.6,2.8,False
208004,4.8,5.0,True
208028,1.0,1.0,False
208063,2.2,4.2,False
208065,1.6,2.4,False
208090,1.0,1.6,False
208099,1.0,1.2,False
208119,1.2,1.6,False
208129,2.6,4.0,False
208188,3.75,4.0,False
208200,2.0,2.8,False
208227,1.5,2.0,False
208272,3.0,4.2,False
208285,1.8,2.8,False
208306,2.6,4.0,False
208326,1.0,1.0,False
208370,2.6,3.2,False
208383,1.4,1.4,False
208417,1.4,1.4,False
208419,1.75,1.75,False
208559,1.25,2.75,False
208599,3.25,4.5,False
208601,1.2,2.0,False
208694,2.2,3.2,False
208723,2.0,2.8,False
208729,1.0,2.25,False
208731,1.8,3.6,False
208766,3.2,3.0,False
208851,1.8,4.0,False
208855,2.4,2.6,False
208887,1.6,3.2,False
208933,1.6,4.2,False
208949,3.6,3.6,False
208976,1.8,2.4,False
208978,2.8,3.8,False
209085,3.2,3.2,False
209125,1.0,1.0,False
209174,1.0,1.6,False
209176,1.6,2.2,False
209236,4.33333333333333,4.33333333333333,True
209290,3.2,4.4,False
209306,1.4,2.0,False
209316,3.4,4.2,False
209362,1.2,3.0,False
209367,1.8,3.2,False
209368,2.6,2.8,False
209393,4.2,4.0,True
209448,1.0,1.6,False
209460,2.4,4.2,False
209471,1.0,2.2,False
209505,2.0,2.4,False
209509,1.0,2.22222222222222,False
209539,1.6,3.0,False
209540,1.4,2.6,False
209550,1.8,3.0,False
209566,1.6,2.8,False
209608,1.4,2.2,False
209619,5.0,5.0,True
209635,1.8,2.6,False
209637,3.0,3.4,False
209671,1.2,3.0,False
209681,1.4,2.0,False
209698,2.0,3.6,False
209700,2.0,3.2,False
209719,2.6,4.4,False
209759,4.2,5.0,True
209807,2.4,3.2,False
209821,1.8,2.2,False
209880,1.25,1.25,False
209919,3.4,3.2,False
209939,3.2,3.6,False
209945,1.6,3.0,False
209960,1.0,1.4,False
210001,1.2,2.2,False
210003,4.8,4.8,True
210004,1.0,1.2,False
210007,2.8,4.2,False
210018,4.0,4.6,True
210024,4.4,5.0,True
210041,1.2,1.4,False
210090,1.6,3.8,False
210092,1.6,3.4,False
210106,1.0,1.8,False
210231,1.2,1.6,False
210254,1.2,1.6,False
210275,3.0,2.8,False
210277,1.2,2.0,False
210284,1.4,1.8,False
210286,1.25,1.5,False
210312,2.4,2.4,False
210314,3.4,4.0,False
210316,2.4,2.6,False
210325,1.2,3.4,False
210340,1.0,2.4,False
210343,3.0,4.0,False
210468,3.4,4.0,False
210469,2.2,3.6,False
210470,1.4,1.6,False
210491,1.0,3.0,False
210496,1.2,1.6,False
210505,1.4,3.4,False
210531,1.8,2.4,False
210549,1.6,2.6,False
210569,1.4,1.4,False
210571,1.0,1.8,False
210607,2.0,2.2,False
210636,4.6,4.8,True
210651,2.4,3.6,False
210665,2.2,4.4,False
210741,1.4,2.4,False
210776,3.5,4.0,False
210786,1.0,1.2,False
210838,3.2,3.2,False
210844,1.2,2.2,False
210848,2.2,3.0,False
210853,2.4,2.8,False
210871,2.4,2.6,False
210882,2.25,3.5,False
210912,1.8,2.6,False
210915,3.2,3.8,False
210968,1.5,1.5,False
210978,1.4,3.2,False
210992,4.0,4.8,True
211001,1.2,1.4,False
211052,1.0,1.4,False
211057,4.0,4.6,True
211066,1.33333333333333,1.33333333333333,False
211081,2.0,2.0,False
211094,2.4,3.0,False
211139,3.2,4.0,False
211151,1.6,3.4,False
211166,1.0,3.0,False
211179,1.0,1.2,False
211190,2.2,3.2,False
211220,1.2,1.8,False
211222,2.4,3.8,False
211267,1.4,4.0,False
211293,4.2,4.4,True
211305,3.4,3.6,False
211316,1.2,1.6,False
211322,2.2,3.6,False
211327,1.25,2.25,False
211355,1.0,1.25,False
211404,1.6,2.8,False
211407,1.2,2.4,False
211544,4.4,4.8,True
211579,1.2,2.0,False
211601,1.0,3.0,False
211615,1.0,1.8,False
211621,4.0,2.8,False
211629,1.2,2.8,False
211666,2.6,4.2,False
211669,3.8,4.4,False
211715,3.6,4.6,False
211741,2.2,3.0,False
211754,3.2,4.2,False
211778,1.2,1.6,False
211796,1.25,1.75,False
211808,1.0,1.4,False
211810,4.4,4.8,True
211817,3.6,4.4,False
211826,1.2,1.8,False
211858,1.6,3.0,False
211867,1.2,3.2,False
211869,4.2,4.8,True
211917,1.2,2.4,False
211919,1.0,2.0,False
211935,4.0,4.2,True
211936,1.6,2.4,False
211948,4.4,5.0,True
211952,2.4,2.2,False
211968,1.6,1.8,False
211993,3.8,4.0,False
211998,4.6,4.6,True
212002,3.2,4.0,False
212020,2.2,2.8,False
212105,1.0,1.25,False
212156,1.8,2.4,False
212170,2.8,3.0,False
212185,2.0,2.4,False
212188,1.8,3.0,False
212213,1.4,3.2,False
212222,1.4,2.6,False
212256,1.0,3.2,False
212301,2.2,3.4,False
212323,1.0,3.0,False
212335,2.0,4.0,False
212375,2.8,3.6,False
212378,2.4,4.0,False
212392,2.0,2.0,False
212400,1.2,2.0,False
212404,2.7,4.1,False
212439,1.0,1.0,False
212446,1.2,1.2,False
212480,4.2,4.4,True
212545,2.0,4.0,False
212552,1.0,1.5,False
212561,2.4,2.4,False
212565,1.6,4.2,False
212567,4.6,5.0,True
212625,1.2,2.4,False
212635,1.2,2.0,False
212660,1.0,1.75,False
212679,1.8,3.4,False
212686,1.8,3.2,False
212710,4.0,4.4,True
212726,1.4,4.0,False
212766,2.6,4.4,False
212789,2.0,1.6,False
212817,1.6,1.6,False
212826,1.2,2.2,False
212835,1.6,2.0,False
212837,3.0,3.8,False
212860,1.5,2.25,False
212870,1.6,3.0,False
212901,1.0,1.6,False
212903,1.4,1.8,False
212907,4.2,4.2,True
212927,1.4,3.0,False
212961,1.0,2.2,False
212982,1.4,2.6,False
212984,2.4,3.0,False
213081,1.8,3.2,False
213084,1.25,2.0,False
